country,location_id,observation_id,user_id,submission_time,age,gender,geography,financial_situation,education,employment_status,ethnicity,religion,edu_ch4_gender,edu_ch2_gender,edu_ch3_gender,edu_ch1_gender,edu_ch4_no_school_why,edu_ch2_no_school_why,edu_ch3_no_school_why,edu_ch1_no_school_why,edu_ch4_help,edu_ch2_help,edu_ch3_help,edu_ch1_help,edu_ch4_internet_access,edu_ch2_internet_access,edu_ch3_internet_access,edu_ch1_internet_access,edu_ch4_level,edu_ch2_level,edu_ch3_level,edu_ch1_level,edu_ch4_remote_method,edu_ch2_remote_method,edu_ch3_remote_method,edu_ch1_remote_method,edu_ch4_school_reopen,edu_ch2_school_reopen,edu_ch3_school_reopen,edu_ch1_school_reopen,edu_ch4_situation,edu_ch2_situation,edu_ch3_situation,edu_ch1_situation,edu_ch4_support,edu_ch2_support,edu_ch3_support,edu_ch1_support,edu_ch4_school_type,edu_ch2_school_type,edu_ch3_school_type,edu_ch1_school_type,edu_students,edu_ch4_age,edu_ch2_age,edu_ch3_age,edu_ch1_age,edu_ch1_support_1,edu_ch1_support_2,edu_ch1_support_0,edu_ch1_remote_method_1,edu_ch1_remote_method_2,edu_ch1_remote_method_3,edu_ch1_remote_method_4,edu_ch1_remote_method_5,edu_ch1_help_3,edu_ch1_help_1,edu_ch1_help_4,edu_ch1_help_5,edu_ch1_help_6,edu_ch1_help_2,edu_ch1_help_0,edu_ch1_help_99,edu_ch2_support_1,edu_ch2_support_2,edu_ch2_support_0,edu_ch2_remote_method_1,edu_ch2_remote_method_2,edu_ch2_remote_method_3,edu_ch2_remote_method_4,edu_ch2_remote_method_5,edu_ch2_help_3,edu_ch2_help_1,edu_ch2_help_4,edu_ch2_help_5,edu_ch2_help_6,edu_ch2_help_2,edu_ch2_help_0,edu_ch2_help_99,edu_ch3_support_1,edu_ch3_support_2,edu_ch3_support_0,edu_ch3_remote_method_1,edu_ch3_remote_method_2,edu_ch3_remote_method_3,edu_ch3_remote_method_4,edu_ch3_remote_method_5,edu_ch3_help_3,edu_ch3_help_1,edu_ch3_help_4,edu_ch3_help_5,edu_ch3_help_6,edu_ch3_help_2,edu_ch3_help_0,edu_ch3_help_99,edu_ch4_support_1,edu_ch4_support_2,edu_ch4_support_0,edu_ch4_remote_method_1,edu_ch4_remote_method_2,edu_ch4_remote_method_3,edu_ch4_remote_method_4,edu_ch4_remote_method_5,edu_ch4_help_3,edu_ch4_help_1,edu_ch4_help_4,edu_ch4_help_5,edu_ch4_help_6,edu_ch4_help_2,edu_ch4_help_0,edu_ch4_help_99
United States,102,edu_5602591487819776,edu_4522263499243520,2021-06-01 21:04:48.23 UTC,4,2,3,7,10,11,White (non-Hispanic),Christian (Other),NA,0,NA,0,NA,NA,NA,NA,,father or step father^mother or step mother,,,NA,4,NA,NA,NA,4,NA,2,,online (using computer/tablet),,,NA,NA,NA,NA,NA,3,NA,1,,received remedial support organized by school,,received remedial support organized by school,NA,1,NA,1,2,NA,17,NA,10,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,102,edu_4749371739734016,edu_5382578331975680,2021-06-01 23:15:53.642 UTC,4,1,1,99,13,11,Black or African-America,Protestant (Christian),NA,NA,NA,0,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,received no remedial support,NA,NA,NA,1,1,NA,NA,NA,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,102,edu_4608995498393600,edu_5804713127182336,2021-06-01 05:49:38.397 UTC,3,3,2,7,12,11,White (non-Hispanic),Atheist,NA,NA,NA,2,NA,NA,NA,NA,,,,"no, studies alone",NA,NA,NA,4,NA,NA,NA,5,,,,online (using computer/tablet),NA,NA,NA,NA,NA,NA,NA,2,,,,,NA,NA,NA,1,1,NA,NA,NA,35,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,102,edu_5199508807090176,edu_6161005746323456,2021-06-01 16:32:00.488 UTC,3,1,3,2,8,14,White (non-Hispanic),Pagan,NA,NA,NA,0,NA,NA,NA,NA,,,,"father or step father^sister, stepsister, sister in law",NA,NA,NA,2,NA,NA,NA,5,,,,online (using smartphone),NA,NA,NA,NA,NA,NA,NA,2,,,,,NA,NA,NA,2,1,NA,NA,NA,20,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,102,edu_5591057017602048,edu_5378860094062592,2021-06-01 06:41:37.823 UTC,2,2,1,5,10,14,Hispanic or Latino,Christian (Other),NA,NA,NA,1,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,5,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,received remedial support elsewhere,NA,NA,NA,1,1,NA,NA,NA,20,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,102,edu_4549669014470656,edu_6576348251553792,2021-06-01 02:26:55.391 UTC,2,1,3,2,7,15,Aromanian,Roman Catholic (Christian),NA,NA,NA,1,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,2,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,received remedial support organized by school,NA,NA,NA,2,1,NA,NA,NA,99,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,102,edu_5805398232924160,edu_4523010957770752,2021-06-01 05:28:48.006 UTC,2,2,1,99,9,15,Black or African-America,Protestant (Christian),NA,NA,NA,1,NA,NA,NA,NA,,,,"sister, stepsister, sister in law",NA,NA,NA,1,NA,NA,NA,4,,,,online (using smartphone),NA,NA,NA,NA,NA,NA,NA,2,,,,,NA,NA,NA,1,1,NA,NA,NA,16,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,102,edu_5821600728612864,edu_4876217689047040,2021-06-01 04:12:43.026 UTC,5,2,2,5,14,12,White (non-Hispanic),Christian (Other),NA,1,NA,0,NA,99,NA,NA,,,,,NA,NA,NA,NA,NA,5,NA,4,,,,,NA,NA,NA,NA,NA,0,NA,1,,,,received remedial support organized by school,NA,1,NA,1,2,NA,20,NA,15,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,102,edu_5997737337421824,edu_6432672075481088,2021-06-01 21:00:58.992 UTC,3,1,3,99,12,17,White (non-Hispanic),Protestant (Christian),NA,NA,NA,1,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,2,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,received no remedial support,NA,NA,NA,1,1,NA,NA,NA,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,102,edu_4987819935399936,edu_4770021103632384,2021-06-01 19:24:48.159 UTC,5,1,1,3,9,12,Black or African-America,Christian (Other),NA,NA,NA,1,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,4,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,received no remedial support,NA,NA,NA,1,1,NA,NA,NA,18,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,102,edu_6443357290364928,edu_6451698361171968,2021-06-01 23:22:54.73 UTC,4,1,3,5,7,17,White (non-Hispanic),Christian (Other),NA,NA,NA,1,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,3,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,received remedial support elsewhere,NA,NA,NA,1,1,NA,NA,NA,40,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,102,edu_5230103335534592,edu_5112602526220288,2021-06-01 14:16:03.383 UTC,4,2,3,3,13,17,White (non-Hispanic),No religion,NA,1,NA,1,NA,NA,NA,NA,,father or step father^mother or step mother,,father or step father^mother or step mother,NA,4,NA,4,NA,4,NA,2,,online (using computer/tablet),,online (using computer/tablet),NA,NA,NA,NA,NA,3,NA,3,,received remedial support organized by school,,received remedial support organized by school,NA,1,NA,1,2,NA,16,NA,8,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,102,edu_6571069266984960,edu_6251037090643968,2021-06-01 12:53:03.54 UTC,3,1,2,99,10,17,White (non-Hispanic)^Black or African-America,Prefer not to answer,NA,0,NA,0,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,2,NA,3,,,,,NA,NA,NA,NA,NA,1,NA,1,,received remedial support organized by school,,received remedial support organized by school,NA,2,NA,1,2,NA,5,NA,5,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,102,edu_4720664715198464,edu_6726304098680832,2021-06-01 17:50:58.818 UTC,2,1,1,6,13,21,None of the above,Christian (Other),NA,NA,NA,1,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,,NA,NA,NA,2,1,NA,NA,NA,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,102,edu_5356431208611840,edu_5754122398597120,2021-06-01 11:52:11.155 UTC,3,2,2,4,14,11,Hispanic or Latino,Roman Catholic (Christian),NA,NA,NA,1,NA,NA,NA,NA,,,,father or step father^mother or step mother,NA,NA,NA,4,NA,NA,NA,2,,,,online (using computer/tablet),NA,NA,NA,NA,NA,NA,NA,3,,,,received no remedial support,NA,NA,NA,1,1,NA,NA,NA,9,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,102,edu_6717647910862848,edu_5736506544619520,2021-06-01 05:24:43.279 UTC,3,1,3,6,13,15,White (non-Hispanic),Christian (Other),0,1,1,0,NA,NA,NA,NA,"no, studies alone",,another family member,,1,NA,2,NA,5,1,5,1,online (using computer/tablet)^online (using smartphone),,online (using computer/tablet),,NA,NA,NA,NA,2,1,2,1,,received remedial support organized by school,,received no remedial support,1,1,1,1,4,34,6,26,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0
United States,102,edu_6651903806275584,edu_4921678090207232,2021-05-31 23:57:16.665 UTC,5,1,1,5,10,12,Hispanic or Latino,Atheist,NA,NA,NA,0,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,received remedial support organized by school,NA,NA,NA,2,1,NA,NA,NA,47,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,102,edu_5813729798389760,edu_4842023982202880,2021-06-01 18:24:35.131 UTC,3,2,1,4,14,11,Hispanic or Latino,Christian (Other),NA,1,NA,0,NA,NA,NA,NA,,"sister, stepsister, sister in law",,,NA,0,NA,NA,NA,4,NA,5,,online (using smartphone),,,NA,NA,NA,NA,NA,2,NA,1,,,,received no remedial support,NA,1,NA,1,2,NA,18,NA,20,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,102,edu_4977138351734784,edu_5268200874049536,2021-06-01 18:06:13.468 UTC,3,2,1,5,9,11,Native Hawaiian/Pacific Islander,Jewish,NA,NA,NA,0,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,received remedial support organized by school,NA,NA,NA,2,1,NA,NA,NA,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,102,edu_6712112134225920,edu_5804498227822592,2021-06-01 04:45:49.734 UTC,4,2,3,2,13,11,White (non-Hispanic),No religion,NA,1,NA,1,NA,NA,NA,NA,,mother or step mother,,mother or step mother,NA,4,NA,4,NA,2,NA,1,,online (using computer/tablet)^paper materials sent home,,online (using computer/tablet)^paper materials sent home,NA,NA,NA,NA,NA,3,NA,3,,received remedial support organized by school,,received remedial support organized by school,NA,1,NA,1,2,NA,8,NA,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,102,edu_6264179660161024,edu_5484175206645760,2021-06-01 22:14:27.942 UTC,2,1,1,7,99,17,White (non-Hispanic),No religion,NA,NA,NA,1,NA,NA,NA,NA,,,,"mother or step mother^sister, stepsister, sister in law",NA,NA,NA,1,NA,NA,NA,2,,,,online (using computer/tablet)^online (using smartphone),NA,NA,NA,NA,NA,NA,NA,2,,,,,NA,NA,NA,2,1,NA,NA,NA,3,NA,NA,NA,0,0,0,0,0,1,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,102,edu_6483444988379136,edu_6134990298677248,2021-06-01 02:00:17.543 UTC,2,2,2,2,14,12,White (non-Hispanic),Prefer not to answer,NA,NA,NA,1,NA,NA,NA,NA,,,,"no, studies alone",NA,NA,NA,4,NA,NA,NA,5,,,,online (using computer/tablet)^online (using smartphone),NA,NA,NA,NA,NA,NA,NA,2,,,,,NA,NA,NA,2,1,NA,NA,NA,24,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,102,edu_4949768135770112,edu_5947276429623296,2021-05-31 23:51:28.959 UTC,3,2,2,99,12,12,None of the above,Buddhist,NA,NA,NA,1,NA,NA,NA,NA,,,,mother or step mother,NA,NA,NA,2,NA,NA,NA,2,,,,online (using computer/tablet)^online (using smartphone),NA,NA,NA,NA,NA,NA,NA,3,,,,received remedial support organized by school,NA,NA,NA,1,1,NA,NA,NA,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,102,edu_6283166838161408,edu_6167193889013760,2021-06-01 16:24:27.92 UTC,4,2,2,6,13,21,White (non-Hispanic),Christian (Other),NA,0,NA,1,NA,NA,NA,NA,,mother or step mother,,mother or step mother,NA,4,NA,4,NA,3,NA,1,,online (using computer/tablet),,online (using computer/tablet),NA,NA,NA,NA,NA,3,NA,3,,received no remedial support,,received remedial support organized by school,NA,1,NA,1,2,NA,13,NA,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,102,edu_5792090813628416,edu_5290879706464256,2021-06-01 17:37:08.251 UTC,4,2,1,4,15,11,Chinese,Christian (Other),NA,NA,NA,1,NA,NA,NA,NA,,,,"no, studies alone",NA,NA,NA,4,NA,NA,NA,5,,,,online (using computer/tablet)^online (using smartphone),NA,NA,NA,NA,NA,NA,NA,3,,,,received remedial support organized by school,NA,NA,NA,1,1,NA,NA,NA,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,102,edu_5124143405334528,edu_6253861208850432,2021-06-01 07:27:38.764 UTC,2,2,1,5,8,15,American Indian/Alaska Native,Prefer not to answer,NA,NA,NA,1,NA,NA,NA,NA,,,,mother or step mother,NA,NA,NA,0,NA,NA,NA,2,,,,online (using computer/tablet),NA,NA,NA,NA,NA,NA,NA,2,,,,,NA,NA,NA,2,1,NA,NA,NA,9,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,102,edu_6001139656163328,edu_5290917999411200,2021-06-01 01:42:01.235 UTC,4,1,1,5,14,12,Hispanic or Latino,Roman Catholic (Christian),NA,0,1,1,NA,NA,NA,NA,,father or step father^mother or step mother,"no, studies alone","brother, step brother, brother in law^father or step father^mother or step mother^sister, stepsister, sister in law",NA,4,4,4,NA,2,4,2,,online (using computer/tablet),online (using computer/tablet)^paper materials sent home,classes on television^online (using computer/tablet)^paper materials sent home,NA,NA,NA,NA,NA,2,3,2,,,received no remedial support,,NA,1,1,1,3,NA,11,14,9,NA,NA,NA,0,0,1,1,0,1,1,1,0,0,1,0,1,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,102,edu_6603250148311040,edu_5874314892279808,2021-06-01 19:28:40.682 UTC,4,2,1,99,14,11,Black or African-America,Christian (Other),NA,1,NA,1,NA,NA,NA,NA,,"brother, step brother, brother in law",,mother or step mother,NA,4,NA,4,NA,4,NA,3,,online (using computer/tablet),,online (using computer/tablet),NA,NA,NA,NA,NA,2,NA,2,,,,,NA,1,NA,1,2,NA,17,NA,11,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,102,edu_4845054584946688,edu_6273003234263040,2021-06-01 19:22:22.552 UTC,5,2,2,7,13,11,White (non-Hispanic),Christian (Other),NA,1,NA,0,NA,NA,NA,NA,,"father or step father^mother or step mother^no, studies alone",,father or step father^mother or step mother,NA,4,NA,4,NA,4,NA,3,,online (using computer/tablet),,online (using computer/tablet),NA,NA,NA,NA,NA,2,NA,2,,,,,NA,1,NA,1,2,NA,18,NA,14,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,1,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,102,edu_6016396151750656,edu_6622672120446976,2021-06-01 01:33:43.614 UTC,5,2,2,7,13,12,White (non-Hispanic),Christian (Other),NA,NA,NA,0,NA,NA,NA,NA,,,,"no, studies alone",NA,NA,NA,4,NA,NA,NA,5,,,,online (using computer/tablet),NA,NA,NA,NA,NA,NA,NA,2,,,,,NA,NA,NA,1,1,NA,NA,NA,22,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,102,edu_6392516369973248,edu_5819094151725056,2021-06-01 02:16:51.853 UTC,4,2,3,3,10,17,White (non-Hispanic),Christian (Other),NA,NA,NA,1,NA,NA,NA,NA,,,,"no, studies alone",NA,NA,NA,4,NA,NA,NA,5,,,,online (using computer/tablet),NA,NA,NA,NA,NA,NA,NA,3,,,,received no remedial support,NA,NA,NA,1,1,NA,NA,NA,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,102,edu_4856720152330240,edu_6579692940558336,2021-06-01 19:16:04.216 UTC,2,1,3,7,8,11,White (non-Hispanic),Roman Catholic (Christian),0,0,0,0,NA,NA,NA,NA,,,,another family member,NA,NA,NA,NA,2,2,2,3,,,,paper materials sent home,NA,NA,NA,NA,1,1,1,2,received remedial support organized by school,received remedial support elsewhere,received remedial support elsewhere,,1,2,1,2,4,5,0,4,3,NA,NA,NA,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,102,edu_6602485644132352,edu_5025810363973632,2021-06-01 18:58:32.315 UTC,4,2,1,4,13,12,Black or African-America,Christian (Other),NA,0,NA,1,NA,NA,NA,NA,,"no, studies alone",,"no, studies alone",NA,4,NA,4,NA,4,NA,4,,online (using computer/tablet)^online (using smartphone),,online (using computer/tablet)^online (using smartphone),NA,NA,NA,NA,NA,2,NA,2,,,,,NA,1,NA,1,2,NA,15,NA,18,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
